id,stepik_id,title,summary,url,difficulty,learners_count,rating,tags,embedding,created_at,updated_at,is_paid,price
132,276321,"Сети и серверы: Linux, Cisco, BASH-скрипты и SSH.","✅Программа состоит из четырех практических курсов, которые научат вас уверенно управлять Linux системами, настраивать корпоративные сети на оборудовании Cisco и автоматизировать рутинные задачи с помощью Bash-скриптов. Мы погрузимся в мир современных технологий, используемых ежедневно тысячами компаний по всему миру!",https://stepik.org/course/276321,easy,4,0,"[""Информационные технологии"",""Языки программирования"",""Bash"",""Разработка программного обеспечения"",""DevOps и системное администрирование"",""Операционные системы"",""Компьютерные сети"",""Информационная безопасность и кибербезопасность""]",,2026-03-12T19:02:57.955979+00:00,2026-03-14T11:24:35.445645+00:00,True,7900.0
133,276317,Равное консультирование. Базовая ступень.,"Друзья, мы рады, что вы заинтересовались таким видом волонтерской деятельности, как равная помощь.  
Онкология затрагивает не только медицинские, но и эмоциональные и социальные аспекты. Справится с частью этих трудностей, сориентировать в информации и поддержать могут помочь равные консультанты - люди, которые научились жить с диагнозом и прошли специальную подготовку. 
Курс поможет понять, что такое равное консультирование и научиться поддерживать других пациентов бережно и безопасно.
",https://stepik.org/course/276317,easy,66,0,"[""Общественная деятельность"",""Волонтёрство""]",,2026-03-12T19:02:57.957231+00:00,2026-03-14T11:24:35.446944+00:00,True,10000.0
128,276395,Основы проектирования интеграций ИТ-систем (без обратной связи),"Курс для ИТ-аналитиков и проектировщиков, которые хотят разобраться в теме интеграций и научиться проектировать взаимодействие ИТ-систем.",https://stepik.org/course/276395,normal,0,0,"[""Информационные технологии"",""Архитектура ПО"",""Разработка программного обеспечения"",""Системный анализ и системный дизайн""]",,2026-03-12T19:02:57.950272+00:00,2026-03-14T11:24:35.439899+00:00,True,5000.0
129,276366,Тактичные границы: искусство ответов на сайтах знакомств,"Практический курс для женщин, которые хотят чувствовать себя спокойно и уверенно на сайтах знакомств.
На примерах реальных диалогов вы научитесь отвечать на непростые и странные вопросы с уважением — к себе и собеседнику, различать интерес и токсичность и вести переписку, сохраняя достоинство и лёгкость.",https://stepik.org/course/276366,easy,3,0,"[""Личностный рост"",""Отношения"",""Гибкие навыки"",""Навыки коммуникации"",""Учебные и академические дисциплины"",""Социальные и гуманитарные науки"",""Психология"",""Ораторское мастерство"",""Письменная коммуникация"",""Йога, осознанность и медитация""]",,2026-03-12T19:02:57.951532+00:00,2026-03-14T11:24:35.441455+00:00,True,1490.0
140,276145,Простой селфкоучинг,"Простая методика для повседневной работы с собой. С её помощью можно самостоятельно разобраться с 70-80% повседневных проблем. При чём если проблема определяется сознательно, то цель и решение - бессознательно. Что помогает методику сделать достаточно простой, быстрой и экологичной.",https://stepik.org/course/276145,easy,2,0,"[""Учебные и академические дисциплины"",""Социальные и гуманитарные науки"",""Психология"",""Личностный рост"",""Гибкие навыки"",""Управление временем и продуктивность"",""Здоровье и безопасность"",""Психическое здоровье""]",,2026-03-12T19:02:57.966282+00:00,2026-03-14T11:24:35.45708+00:00,True,2000.0
136,276219,Информационные технологии 11 класс,"Цифровая эпоха диктует свои правила: сегодня знание информационных технологий — это не просто преимущество, а базовая необходимость для успешной карьеры и жизни. Приглашаем вас на уникальный образовательный курс «Информационные технологии: теория и практика», который станет вашим проводником в мир высоких технологий. Мы не просто учим «нажимать на кнопки» — мы формируем системное мышление, позволяющее понимать логику работы цифровых систем с нуля.                                                             ",https://stepik.org/course/276219,,40,0,"[""Информационные технологии""]",,2026-03-12T19:02:57.961035+00:00,2026-03-14T11:24:35.450846+00:00,False,
138,276180,AI‑инженер: LLM‑приложения на Python с LangChain/LangGraph,"AI‑инженер: LLM‑приложения на Python — это практический курс, в котором вы шаг за шагом освоите современные технологии генеративного ИИ. С нуля научитесь строить приложения на основе больших языковых моделей (LLM) с использованием LangChain/LangGraph, реализуете память, Retrieval‑Augmented Generation (RAG), агенты и графовые пайплайны, а затем доведёте их до продакшна с API, кэшированием и мониторингом.",https://stepik.org/course/276180,normal,4,0,"[""Информационные технологии"",""Языки программирования"",""Python"",""Аналитика и исследование данных"",""Технологии и инновации"",""Искусственный интеллект"",""Разработка программного обеспечения"",""Веб-разработка""]",,2026-03-12T19:02:57.963651+00:00,2026-03-14T11:24:35.454649+00:00,True,2500.0
139,276151,ПРОМПТ-ИНЖИНИРИНГ: МАСТЕРСТВО КОММУНИКАЦИИ,"Научитесь общаться с ИИ на одном языке и станьте в 3 раза эффективнее.

Искусственный интеллект — это гениальный ""стажер"", который не умеет читать мысли. Если вы не можете объяснить ему задачу, он делает ошибки. Этот курс — единственное системное руководство, которое превратит вас из пользователя в эксперта.",https://stepik.org/course/276151,easy,2,0,"[""Бизнес и менеджмент"",""Маркетинг"",""Работа с текстами"",""Личностный рост"",""Цифровая грамотность"",""Технологии и инновации"",""Искусственный интеллект"",""Навыки работы с ИИ""]",,2026-03-12T19:02:57.96504+00:00,2026-03-14T11:24:35.455907+00:00,True,100.0
145,276037,Graph Neural Networks: глубокое обучение на графах,Практический курс по применению GNN: от интуиции message passing до задач node/link/graph и реализации в PyTorch Geometric.,https://stepik.org/course/276037,,17,0,"[""Наука о данных"",""Глубинное обучение"",""Машинное обучение"",""Нейронные сети"",""Теория графов""]",,2026-03-12T19:02:57.973095+00:00,2026-03-14T11:24:35.463104+00:00,True,490.0
146,276036,Аналитик закупок. Менеджер по закупкам. Тест при собеседовании,"Попробуйте бесплатно за час пройти тест аналитика закупок, менеджера по закупкам.
Многие компании и сейчас успешно торгуют со своего склада.
Намечается даже отказ от услуг агрегаторов из-за слишком высоких комиссионных %. А дополнительная прибыль до 4 % (до 40 тыс с каждого миллиона продаж),  которую приносит точно настроенная система заказов по сравнению со стандартным коробочным решением на основе МИН-МАКС или Норматива Товарного запаса, весьма существенна и позволяет выиграть конкурентную борьбу.
",https://stepik.org/course/276036,,1,0,"[""Информационные технологии"",""Аналитика и исследование данных"",""Обработка и анализ данных"",""Продуктовая аналитика"",""Бизнес и менеджмент"",""Бизнес-анализ"",""Развитие бизнеса"",""Управление товарными запасами""]",,2026-03-12T19:02:57.974457+00:00,2026-03-14T11:24:35.464141+00:00,True,500.0
147,276034,Playwright Python: основы автоматизации,"Практический курс по автоматизации тестирования на Playwright. Создан специально для ручных тестировщиков, которые хотят сделать первые шаги в автоматизации.

Минимум теории, максимум практики: научитесь писать стабильные тесты с первого урока. Все примеры основаны на реальном опыте и готовы к применению в проектах. Без воды, только то, что действительно нужно для старта.",https://stepik.org/course/276034,easy,3,0,"[""Информационные технологии"",""Разработка программного обеспечения"",""Тестирование ПО"",""Playwright""]",,2026-03-12T19:02:57.975825+00:00,2026-03-14T11:24:35.465239+00:00,True,699.0
148,276027,ЕГЭ Математика 14 Номер | Стереометрия,"Данный курс, в отличие от многих похожих в интернете, направлен в первую очередь на развитие ТАКТИЧЕСКИХ и СТРАТЕГИЧЕСКИХ навыков решения стереометрии. НИКАКОГО ЗАУЧИВАНИЯ ШАБЛОНОВ
Научимся разваливать любые задачи: от самых простеньких до самых ГРОБОВ от Ященко",https://stepik.org/course/276027,easy,3,0,"[""Подготовка к экзаменам"",""Выпускные экзамены в школе"",""Подготовка к ЕГЭ"",""Математика"",""Школьные предметы""]",,2026-03-12T19:02:57.977134+00:00,2026-03-14T11:24:35.466286+00:00,True,830.0
142,276077,"Английский язык, 8 кл. Грамматика и лексика МЦКО на высший балл.","Хочешь сдать тест по английскому МЦКО за 8 класс и правильно ответить на все вопросы по грамматике и лексике? Я научу тебя, как это сделать.
",https://stepik.org/course/276077,normal,1,0,"[""Подготовка к экзаменам"",""Подготовка к экзаменам по английскому языку""]",,2026-03-12T19:02:57.969133+00:00,2026-03-14T11:24:35.459312+00:00,True,900.0
144,276051,1C:ERP. Базовый курс,"Курс посвящен изучению базовых принципов ERP-системы на примере работы в программы «1С:ERP Управление предприятием». Слушатели освоят основные бизнес-процессы, интерфейс и  механизмы программы, научатся вести оперативный учет, планирование и управление ресурсами и производством предприятия. Программа построена на практических примерах и охватывает ключевые бизнес-процессы: от закупок и склада до производства и регламентированной отчетности.",https://stepik.org/course/276051,normal,37,0,"[""Учебные и академические дисциплины"",""Бизнес и менеджмент"",""Технологии и инновации""]",,2026-03-12T19:02:57.971809+00:00,2026-03-14T11:24:35.461977+00:00,False,
154,275882,Курс начинающего специалиста Gippo,"Твой быстрый старт в GIPPO: От новичка до профи за один курс!

Мечтаешь работать в динамичной компании, где ценят качество и знают толк в идеальных бургерах? Мы построили империю вкуса, начиная с 2009 года, и сегодня приглашаем тебя стать частью нашей большой команды!

Этот курс — твой личный путеводитель по миру GIPPO. Мы не просто учим жарить котлеты, мы передаем культуру превосходного сервиса и отменного качества

Что ты узнаешь:
- Секреты приготовления
- Техники чистоты и санитарии
- Сервис на миллион",https://stepik.org/course/275882,easy,23,0,"[""Здоровье и безопасность"",""Безопасность пищевой продукции""]",,2026-03-12T19:02:57.984828+00:00,2026-03-14T11:24:35.472815+00:00,False,
156,275878,Базовый курс по дизайну (веб и UI),"Освойте базовые принципы веб-дизайна и UI: от работы со шрифтами и типографикой до создания гармоничных композиций и использования цвета. Практический курс для тех, кто хочет создавать красивые и удобные сайты с нуля.",https://stepik.org/course/275878,easy,1,0,"[""Дизайн и медиа "",""Веб-дизайн"",""Дизайн интерфейсов""]",,2026-03-12T19:02:57.987673+00:00,2026-03-14T11:24:35.476005+00:00,True,490.0
157,275853,Алгоритмы и структуры данных,"Ребята из Т-Банка из параллели C, вот вам подарок, мои конспектики
:> :> :> :> :> :> :> :> :> :> :> :> ",https://stepik.org/course/275853,normal,62,0,"[""Информационные технологии"",""Алгоритмы и структуры данных""]",,2026-03-12T19:02:57.988906+00:00,2026-03-14T11:24:35.476992+00:00,False,
151,275923,Power BI: Анализ и визуализация данных с нуля до PRO,"🚀 Освойте Power BI с нуля! Научитесь подключать, очищать и моделировать данные, строить интерактивные дашборды и проводить углублённый анализ. Практический курс для аналитиков, маркетологов и руководителей. Получите востребованный навык в данных!",https://stepik.org/course/275923,,67,0,"[""Системная и бизнес аналитика"",""Финансовая аналитика"",""Визуализация данных"",""BI-аналитика""]",,2026-03-12T19:02:57.980905+00:00,2026-03-14T11:24:35.469636+00:00,False,
153,275898,Python жарысы,"🚀 Python-да код жаза аласың ба?
Онда бұл жарыс сен үшін! Оқушылар арасындағы бағдарламалау сайысына қатысып, өз шеберлігіңді көрсет. Логикалық есептерді шеш те, мықты екеніңді дәлелде!
🏆 Қатыс та, жеңіске жет!",https://stepik.org/course/275898,easy,68,0,"[""Информационные технологии"",""Языки программирования"",""Python""]",,2026-03-12T19:02:57.98352+00:00,2026-03-14T11:24:35.471849+00:00,False,
221,274440,"Первая цифровая дисциплина заочники ЭК/Зу ЭКМ-3,4-2024 НБ",Курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс,https://stepik.org/course/274440,,36,0,"[""Учебные и академические дисциплины"",""Информационные технологии"",""Языки программирования"",""Python""]",,2026-03-12T19:02:58.095824+00:00,2026-03-14T11:24:35.542419+00:00,False,
159,275811,Next.js II: TypeScript 2026,"TypeScript, Zod, Server Actions в Next.js App Router. Типизация server/client, params/searchParams как внешний контракт. Валидация форм на клиенте и сервере. Мутации через Server Actions: ok/error-паттерн, optimistic updates, autosave. Кэширование, revalidateTag, ISR. URL как источник состояния. Разделение доменного стора и UI-контекстов. Интеграция Quill. Feature-архитектура. Деплой на Render.",https://stepik.org/course/275811,,43,0,"[""Информационные технологии"",""Языки программирования"",""TypeScript"",""Фреймворки и библиотеки"",""React"",""Введение в программирование"",""Разработка программного обеспечения"",""Веб-разработка"",""Фронтенд-разработка"",""ПО и инструменты для разработки""]",,2026-03-12T19:02:57.99155+00:00,2026-03-14T11:24:35.480117+00:00,False,
160,275807,"Responsible AI на практике: безопасность, объяснимость и…","Инженерный курс о том, как превращать принципы Responsible AI в требования, проверки и артефакты: bias/fairness, XAI, robustness и безопасность, документация, регуляции и governance.",https://stepik.org/course/275807,,3,0,"[""Машинное обучение"",""Искусственный интеллект"",""Информационная безопасность и кибербезопасность"",""Право"",""Управление рисками""]",,2026-03-12T19:02:57.992789+00:00,2026-03-14T11:24:35.4811+00:00,True,100.0
161,275775,Учим ноты на гитаре,"Добро пожаловать на обучающий курс ""Учим ноты на гитаре""!
Освойте ноты на грифе гитары играючи! 
Курс учит с нуля — без зубрёжки, только практика. Знание нотной грамоты до начала курса не требуется.
Весь курс (51 урок + 2 теста) — по цене одного очного занятия с преподавателем.
Методика исключает механическое заучивание: вы с нуля осваиваете ноты на грифе гитары, сразу применяя их в игре — с первых же уроков. 
Читаешь описание урока — включаешь видео — играешь по нотам.",https://stepik.org/course/275775,easy,1,0,"[""Досуг"",""Музыка и танец"",""Детям и подросткам""]",,2026-03-12T19:02:57.994049+00:00,2026-03-14T11:24:35.482078+00:00,True,1490.0
162,275768,"ДПО ""Культурология"", 2026","Курс по культурологи предназначен для формирования целостного представления о культуре как результате синтеза различных отраслей гуманитарного знания и социальных наук. В результате прохождения курса, слушатель развивает интерес к фундаментальным знаниям, оценкам исторических событий и фактов действительности. ",https://stepik.org/course/275768,,86,0,"[""Учебные и академические дисциплины"",""Социальные и гуманитарные науки"",""Культурология"",""Обучение преподавателей"",""Дистанционное обучение""]",,2026-03-12T19:02:58.002577+00:00,2026-03-14T11:24:35.483042+00:00,False,
163,275711,AI-агенты на практике: проектирование автономных систем с LLM,"Практический курс о том, как проектировать и собирать AI‑агентов на базе LLM: цель, план, инструменты, память, безопасность и контроль качества — от первых прототипов до прод‑мышления.",https://stepik.org/course/275711,,7,0,"[""Python"",""Тестирование ПО"",""DevOps и системное администрирование"",""Машинное обучение"",""Искусственный интеллект""]",,2026-03-12T19:02:58.004909+00:00,2026-03-14T11:24:35.484044+00:00,True,100.0
164,275710,ОГЭ по химии. Сдам на пять,"Курс позволяет подготовиться к выпускному экзамену за относительно короткий срок (2-3 месяца). Подходит даже тем, кто имеет нулевой уровень знаний по химии. Никакой воды и лишней информации - только то, что нужно для сдачи. Почти все уроки включают в себя видеолекции и теорию в текстовой форме. После каждой темы есть тренажеры с тестами, позволяющие отработать материал. В курсе есть варианты промежуточного тестирования (неполные варианты), а также 3 варианта итоговых тестов после полного изучения материала.",https://stepik.org/course/275710,easy,1,0,"[""Учебные и академические дисциплины"",""Естественные науки"",""Химия"",""Подготовка к экзаменам"",""Выпускные экзамены в школе"",""Подготовка к ОГЭ""]",,2026-03-12T19:02:58.006442+00:00,2026-03-14T11:24:35.485059+00:00,True,5900.0
222,274439,"Первая цифровая дисциплина заочники ЭК/Зу МНМ-1,2-2024 НБ",Курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс,https://stepik.org/course/274439,,26,0,"[""Учебные и академические дисциплины""]",,2026-03-12T19:02:58.097026+00:00,2026-03-14T11:24:35.543351+00:00,False,
166,275656,Вайбкодинг с нуля. Создаем свой IT-проект с помощью ИИ без опыта,"Научись создавать реальные IT-проекты с помощью ИИ - без опыта в программировании. Ты освоишь вайбкодинг: подход, при котором ты придумываешь и управляешь, а нейросети делают все за тебя.
За несколько дней пройдёшь путь от идеи до работающего сайта на собственном домене: архитектура, разработка, деплой на сервер - всё через ИИ, без терминала и страха.
Плавно. Постепенно. С удовольствием.",https://stepik.org/course/275656,easy,1,0,"[""Цифровая грамотность"",""Технологии и инновации"",""Искусственный интеллект"",""Навыки работы с ИИ"",""Информационные технологии"",""Разработка программного обеспечения"",""Разработка ПО для начинающих""]",,2026-03-12T19:02:58.00939+00:00,2026-03-14T11:24:35.487308+00:00,True,4900.0
167,275650,"КПТ навыки для молодых мам в стрессе (психология, самопомощь)","Этот курс — твой личный психолог в кармане. 9 модулей, которые помогут выключить внутреннего критика, успокоить тревогу и перестать винить себя за каждую мелочь.
Никакой магии. Только КПТ — мировой стандарт работы со стрессом.
Короткие видео, простые техники, понятные результаты.
Начни дышать свободнее уже сегодня.",https://stepik.org/course/275650,easy,1,0,"[""Личностный рост"",""Гибкие навыки"",""Управление стрессом"",""Воспитание детей"",""Здоровье и безопасность"",""Психическое здоровье"",""Навыки коммуникации"",""Разрешение конфликтов""]",,2026-03-12T19:02:58.010866+00:00,2026-03-14T11:24:35.488283+00:00,True,500.0
168,275637,RAG и LLM на практике: создание AI-приложений с нуля,"Практический курс о том, как строить RAG‑приложения вокруг LLM: данные, retrieval, ответы с опорой на источники, оценка качества и базовые продакшен‑практики.",https://stepik.org/course/275637,,22,0,"[""Python"",""Машинное обучение"",""Нейронные сети"",""Искусственный интеллект"",""Обработка естественного языка""]",,2026-03-12T19:02:58.012222+00:00,2026-03-14T11:24:35.489225+00:00,True,1990.0
169,275635,Отборочный этап конкурса Я программист - ТехноКакТУС 2026,"Задания отборочного этапа конкурса ""Я программист"" в Открытом фестивале технического творчества ""ТехоКакТУС""",https://stepik.org/course/275635,easy,68,0,"[""Информационные технологии"",""Введение в программирование"",""Учебные и академические дисциплины"",""Информатика"",""Школьные предметы""]",,2026-03-12T19:02:58.013592+00:00,2026-03-14T11:24:35.490186+00:00,False,
170,275630,AI × Finance Mastery PRO,"🚀 Хочешь вырваться из рутины и зарплаты впритык — и начать зарабатывать по-крупному на финансах, рынках и AI? 💰🤖📈

📜 Этот пакет из 3 курсов — полный roadmap к свободе 2026:

Финансовая грамотность простым языком (от долгов к пассиву) → заработок на ChatGPT, Midjourney и AI-агентах без кода → анализ акций/крипты без казино!

💡Только практика, шаблоны, промпты, кейсы и секреты богатых 🤫

✅ Результат: финансовый план + умный портфель + доход от AI уже в первые месяцы. Знания окупятся в 10–20 раз! 🌟💸",https://stepik.org/course/275630,easy,0,0,"[""Личностный рост"",""Личные финансы и инвестирование"",""Криптовалюта"",""Технологии и инновации"",""Искусственный интеллект"",""Цифровая грамотность"",""Навыки работы с ИИ""]",,2026-03-12T19:02:58.015004+00:00,2026-03-14T11:24:35.491225+00:00,True,3799.0
175,275595,Основы построения локальной сети: От обжима кабеля до IP-адреса,"Этот курс — ваш первый шаг в мир IT-инфраструктуры. Он закрывает два фундаментальных уровня: физический (работа с кабелями, оборудованием, серверными стойками) и логический (основы протокола TCP/IP). 

Вы научитесь правильно ""обжимать"" провода, подключать розетки и понимать, как именно компьютер находит другой компьютер в сети. 

Это та база, с которой начинается карьера любого сисадмина.",https://stepik.org/course/275595,easy,292,0,"[""Операционные системы"",""Компьютерные сети"",""Информационная безопасность и кибербезопасность"",""Разработка программного обеспечения"",""DevOps и системное администрирование""]",,2026-03-12T19:02:58.024149+00:00,2026-03-14T11:24:35.496332+00:00,False,
176,275592,Ruff для Python: контроль качества кода от нуля до CI,"Соберёте единый стандарт качества Python‑кода на Ruff: от первых запусков до pre-commit и CI, без зоопарка из flake8/isort/black.",https://stepik.org/course/275592,easy,6,0,"[""Python"",""DevOps и системное администрирование"",""ПО и инструменты для разработки""]",,2026-03-12T19:02:58.027104+00:00,2026-03-14T11:24:35.497257+00:00,True,100.0
177,275552,Защита и контроль локальной сети через межсетевой экран,"Практический курс по развертыванию и администрированию «Интернет Контроль Сервера», объединяющего функции межсетевого экрана, системы контентной фильтрации, офисной АТС, почтового и VPN-сервера.
Курс для администраторов, которым необходимо закрыть вопросы безопасности сети и коммуникаций на едином устройстве.",https://stepik.org/course/275552,normal,151,0,"[""Информационные технологии"",""Разработка программного обеспечения"",""DevOps и системное администрирование"",""Операционные системы"",""Компьютерные сети"",""Информационная безопасность и кибербезопасность""]",,2026-03-12T19:02:58.028591+00:00,2026-03-14T11:24:35.498559+00:00,False,
179,275542,Нейросети с нуля: ваш первый шаг в AI,"Мечтаете работать с AI, но не знаете с чего начать? 
На нашем бесплатном курсе вы сделаете первый шаг в мир AI. 
После прохождения курса вы сможете уверенно использовать нейросети для решения повседневных задач.
А для тех, кто захочет пойти дальше и превратить нейросети в источник дохода, у нас есть курс «Нейрокреатор» - https://stepik.org/course/257150 для профессионального создания контента и «Нейросети для маркетплейсов» - https://stepik.org/course/206759
для оформления карточек товаров 

",https://stepik.org/course/275542,easy,30,0,"[""Личностный рост"",""Цифровая грамотность"",""Технологии и инновации"",""Искусственный интеллект"",""Навыки работы с ИИ""]",,2026-03-12T19:02:58.031151+00:00,2026-03-14T11:24:35.500497+00:00,False,
180,275541,Обучение счету в пределах 20 за час,Обучение детей быстрому счету. Счет с переходом через десяток. Методологическая основа курса - отечественная деятельностная психология.,https://stepik.org/course/275541,easy,26,0,"[""Обучение преподавателей"",""Педагогика"",""Образовательные технологии"",""Образование детей младшего возраста"",""Детям и подросткам"",""Учебные и академические дисциплины"",""Математика"",""Школьные предметы""]",,2026-03-12T19:02:58.032691+00:00,2026-03-14T11:24:35.501492+00:00,False,
182,275440,n8n и ИИ-автоматизация бизнеса: AI-агенты и системы «под ключ» ,"Вы научитесь автоматизировать бизнес-процессы с помощью ведущих No-code / Low-code инструментов (n8n, Make, Zapier), проектировать и внедрять AI-агентов и создавать собственные ИИ-системы на базе RAG. Увидимся на курсе!",https://stepik.org/course/275440,normal,55,0,"[""Информационные технологии"",""Разработка программного обеспечения"",""ПО и инструменты для разработки"",""Технологии и инновации"",""Искусственный интеллект"",""Робототехника и автоматизация"",""Личностный рост"",""Цифровая грамотность"",""Навыки работы с ИИ""]",,2026-03-12T19:02:58.035387+00:00,2026-03-14T11:24:35.503503+00:00,True,15900.0
183,275419,Intro to Python for beginners 2026,"Welcome to the Python for Beginners course!

This course was created for students with no prior programming experience and is still being continuously improved and refined.

Let me introduce myself:
My name is Kuanysh Magauin — I am a Computer Science teacher and your mentor in Python programming.

I am also a certified mobile application development trainer in Swift and an expert in educational robotics (LEGO EV3, SPIKE, Raspberry Pi, Arduino).

I will be happy to receive your feedback and suggestions on h",https://stepik.org/course/275419,easy,129,0,"[""Информационные технологии"",""Языки программирования"",""Python""]",,2026-03-12T19:02:58.036697+00:00,2026-03-14T11:24:35.50447+00:00,False,
184,275402,JAVA ROADMAP | С Нуля до Middle 2026,"Структурированный roadmap по Java-разработке с нуля до уровня Middle. Без воды, без скачков по темам — только последовательное изучение того, что реально нужно в коммерческой разработке. Core Java, Spring Boot, базы данных, микросервисы, Docker, CI/CD. Всё, чтобы вы могли не просто писать код, а создавать системы, которые не падают под нагрузкой.",https://stepik.org/course/275402,easy,85,0,"[""Информационные технологии"",""Языки программирования"",""Java"",""Фреймворки и библиотеки"",""Введение в программирование"",""Парадигмы программирования"",""Алгоритмы и структуры данных""]",,2026-03-12T19:02:58.038871+00:00,2026-03-14T11:24:35.50544+00:00,False,
186,275252,ОГЭ информатика 2026 | Задания 11-16 | часть 2 | Excel | Python,"🚀 Краткий обзор заданий 11-16 второй части ОГЭ по информатике 2026
📂 Задание 11: Поиск информации в файлах и каталогах
💾 Задание 12: Определение количества и объёма файлов
📊 Задание 13: Создание презентации или текстового документа
Вариант 13.1: Презентация.
Вариант 13.2: Текстовый документ. 
📈 Задание 14: Обработка данных в электронных таблицах Excel и 
Liber office
🤖 Задание 15: Алгоритм для исполнителя «Робот»
🤖 Задание 16: Программирование Python с нуля
",https://stepik.org/course/275252,easy,1,0,"[""Информационные технологии"",""Учебные и академические дисциплины"",""Подготовка к экзаменам"",""Выпускные экзамены в школе"",""Подготовка к ОГЭ"",""Информатика"",""Школьные предметы"",""Введение в программирование"",""Личностный рост"",""Цифровая грамотность"",""Microsoft Office"",""Excel и Google Таблицы""]",,2026-03-12T19:02:58.042262+00:00,2026-03-14T11:24:35.507656+00:00,True,1199.0
187,275245,Демо экзамен 09.02.07 Информационные системы и программирование ,"Этот видео курс для студентов, планирующих успешно сдать экзамен по специальности 09.02.07 - 2 Информационные системы и программирование (квалификация ПРОГРАММИСТ)",https://stepik.org/course/275245,normal,9,0,"[""Информационные технологии"",""Языки программирования"",""C#"",""Алгоритмы и структуры данных"",""Базы данных"",""Разработка программного обеспечения"",""Разработка приложений для настольных ПК""]",,2026-03-12T19:02:58.043504+00:00,2026-03-14T11:24:35.508583+00:00,True,4500.0
223,274436,"Первая цифровая дисциплина заочники ЭК/З МНМ-1,2-2023 НБ",Курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс курс,https://stepik.org/course/274436,,29,0,"[""Учебные и академические дисциплины""]",,2026-03-12T19:02:58.098221+00:00,2026-03-14T11:24:35.544272+00:00,False,
190,275183,Экскурсия по Go,"Курс «Экскурсия по Go» - это экспресс-введение в язык программирования Golang. Вы быстро познакомитесь с ключевыми возможностями языка, базовыми концепциями программирования, синтаксисом и подходами к написанию кода на Go",https://stepik.org/course/275183,easy,25,0,"[""Информационные технологии"",""Языки программирования"",""Go""]",,2026-03-12T19:02:58.047738+00:00,2026-03-14T11:24:35.511434+00:00,False,
191,275178,"Курс ДПО ""Экономика и учет современного предприятия""","Курс предназначен для начинающих бухгалтеров, предпринимателей, менеджеров и студентов, желающих освоить практические навыки ведения бухгалтерского и налогового учета, а также научиться анализировать финансовое состояние бизнеса.",https://stepik.org/course/275178,easy,156,0,"[""Бизнес и менеджмент"",""Бизнес-анализ""]",,2026-03-12T19:02:58.048996+00:00,2026-03-14T11:24:35.512378+00:00,False,
192,275172,Бухгалтерский учет и экономика для начинающих,"Курс предназначен для студентов, начинающих бухгалтеров, предпринимателей и менеджеров без специального образования. Программа включает 2 модуля, охватывающих основы экономики и принципы двойной записи.",https://stepik.org/course/275172,easy,182,0,"[""Бизнес и менеджмент"",""Бизнес-анализ""]",,2026-03-12T19:02:58.051071+00:00,2026-03-14T11:24:35.513279+00:00,False,
193,275157,Управление рисками проекта (2026),"Практико-ориентированный курс по управлению рисками проектов. Охватывает полный цикл: от планирования и идентификации до количественного анализа, реагирования и мониторинга. Разбираются вероятностные методы, финансовые риски, страхование и инструменты контроля. Подходит руководителям проектов, инженерам и специалистам, работающим в условиях неопределенности.",https://stepik.org/course/275157,easy,2,0,"[""Бизнес и менеджмент"",""Проектный менеджмент"",""Планирование"",""Управление рисками"",""Антикризисное управление""]",,2026-03-12T19:02:58.052658+00:00,2026-03-14T11:24:35.514236+00:00,True,1450.0
